drug_name,toxtype,smiles,dose,dose_label,ID,predicted_activity_ppb,predicted_activity_cmax,ppb,cmax(ug/ml),cmax_free(ug/ml),molecular_weight,cmax_free(uM)
Methyclothiazide,,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,300,tensor([40]),PAIR_404,-0.6779951453208923,0.36145463585853577,0.7908945599240227,2.2985536017767223,0.4806400624377442,360.2440000000001,1.3342069887013914
Chlorotrianisene,,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,300,tensor([40]),PAIR_405,-1.642310619354248,0.006231122184544802,0.9781910741564652,1.0144511111762204,0.022124089055533643,380.8710000000001,0.05808814285029219
Ethoxzolamide,,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,300,tensor([40]),PAIR_406,-0.8740641474723816,0.5341904163360596,0.8672274164898103,3.421294162132214,0.45425406485462394,258.32399999999996,1.7584663633832862
Thiethylperazine,,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,300,tensor([40]),PAIR_407,-1.167272686958313,-1.146734356880188,0.9328986938898066,0.07132891913869004,0.004786263637634471,399.62900000000013,0.011976767545985074
Dydrogesterone,,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,300,tensor([40]),PAIR_408,-0.7417348027229309,-1.0812548398971558,0.819574924340792,0.08293639617680267,0.014963805555101666,312.4530000000001,0.047891380639973564
Dexrazoxane,,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,300,tensor([40]),PAIR_409,-0.10203496366739273,0.3326546251773834,0.2095946190784468,2.1510704050242113,1.7002176228722414,268.27299999999997,6.337639728456615
Tacrine,,Nc1c2c(nc3ccccc13)CCCC2,300,tensor([40]),PAIR_410,-1.1733125448226929,-1.1664451360702515,0.9338392567005261,0.06816396800561307,0.004509778789492915,198.26899999999992,0.02274575848717105
Acetohexamide,,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,300,tensor([40]),PAIR_411,-1.2566157579421997,1.3818711042404175,0.9455615713329122,24.091902906586327,1.3115253378346052,324.4020000000001,4.042901516743438
Metocurine iodide,,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,300,tensor([40]),PAIR_412,-0.392143189907074,-0.7301411628723145,0.5952203618557479,0.18614819830983143,0.07534900035305804,652.8319999999999,0.11541866874334906
Lindane,Neurotoxicity,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,300,tensor([40]),PAIR_413,-0.2334638237953186,1.195378065109253,0.4162503850092717,15.68115563177652,9.153868562659234,290.832,31.474763996600213
Loracarbef,,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,300,tensor([40]),PAIR_414,-0.16755619645118713,1.1358460187911987,0.3204223598937016,13.672439766842574,9.291484351246385,349.77400000000006,26.5642510628188
Metharbital,,CCC1(CC)C(=O)NC(=O)N(C)C1=O,300,tensor([40]),PAIR_415,-0.21996167302131653,0.5675594806671143,0.39778502003493377,3.694532409496771,2.2249027609653855,198.22199999999998,11.224297812378978
Hexylcaine,,CC(CNC1CCCCC1)OC(=O)c1ccccc1,300,tensor([40]),PAIR_416,-0.726715087890625,-0.9446265697479248,0.8131906934445836,0.11359871800254011,0.021221297735638814,261.365,0.08119410684536496
Tridihexethyl,,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,300,tensor([40]),PAIR_417,-0.434261679649353,-0.4375990629196167,0.6327254973494008,0.36509084024282756,0.1340885567724739,318.5250000000002,0.4209671353032691
Bentiromide,,O=C(O)c1ccc(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,300,tensor([40]),PAIR_418,-1.7345319986343384,0.5514211654663086,0.9825549878835735,3.5597636619379087,0.062100120214121445,404.4220000000001,0.15355277461196826
Mephenytoin,,CCC1(c2ccccc2)NC(=O)N(C)C1=O,300,tensor([40]),PAIR_419,-0.17075389623641968,0.4794875383377075,0.32541504094633694,3.016390319502504,2.034811540171462,218.25599999999994,9.323049722213652
Chlormerodrin,,COC(CNC(N)=O)C[Hg]Cl,300,tensor([40]),PAIR_420,-0.13789483904838562,0.12350233644247055,0.27231626430366984,1.3289307065653904,0.9670412610350668,367.198,2.6335689765060453
Fenfluramine,Cardiotoxicity,CCNC(C)Cc1cccc(C(F)(F)F)c1,300,tensor([40]),PAIR_421,-0.20764705538749695,-0.748389482498169,0.3804357455841011,0.17848861413528755,0.11058516513845651,231.26099999999997,0.4781833734977213
Sulfametopyrazine,,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,300,tensor([40]),PAIR_422,-0.41682034730911255,1.1477444171905518,0.617634496991129,14.052203069540312,5.373077695067582,280.30899999999997,19.168409487628235
Isoflurophate,,CC(C)OP(=O)(F)OC(C)C,300,tensor([40]),PAIR_423,-0.44639450311660767,-0.6241942048072815,0.6428715733396251,0.23757776652049672,0.0848457739669509,184.147,0.4607502374024605
Moricizine,,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,300,tensor([40]),PAIR_424,-0.9699596166610718,0.05922950059175491,0.8937318372128334,1.1461184415936698,0.12179590112464975,427.52600000000024,0.2848853663277781
Hetacillin,,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,300,tensor([40]),PAIR_425,-0.154407799243927,1.2061550617218018,0.2995025562303039,16.075151022702148,11.26060219961467,389.4770000000002,28.91211085536415
Zileuton,,CC(c1cc2ccccc2s1)N(O)C(N)=O,300,tensor([40]),PAIR_426,-1.1175581216812134,0.12789291143417358,0.9246391600216332,1.3424339022529777,0.10116694648922121,236.29599999999996,0.42813651728857544
Benzquinamide,,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,300,tensor([40]),PAIR_427,-0.9300040602684021,-0.6889843940734863,0.8833947376636349,0.20465181749337888,0.023863478866429366,404.5070000000002,0.05899398246860834
Hydroflumethiazide,,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,300,tensor([40]),PAIR_428,-0.41973355412483215,0.11554227024316788,0.6201974779597114,1.30479495923845,0.49556441626421893,331.29699999999997,1.4958312820949753
Roxithromycin,,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,300,tensor([40]),PAIR_429,-0.8813406825065613,0.11817318946123123,0.8694500992962482,1.3127232870027938,0.17137589476971746,837.058,0.20473598576170046
Haloprogin,,Clc1cc(Cl)c(OCC#CI)cc1Cl,300,tensor([40]),PAIR_430,-1.3991621732711792,0.017784029245376587,0.961073480761266,1.0417992231350512,0.04055361750226474,361.39300000000003,0.11221472884716842
Halazepam,,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,300,tensor([40]),PAIR_431,-0.8517105579376221,0.06943660229444504,0.8601616698801126,1.173374382425122,0.16408271424378326,352.743,0.4651622122729105
Carprofen,,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,300,tensor([40]),PAIR_432,-2.0934064388275146,1.2950003147125244,0.9929281288821138,19.724241654361766,0.13948729487768904,273.719,0.5096003378563017
Cinoxacin,,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,300,tensor([40]),PAIR_433,-0.6146319508552551,1.419883370399475,0.7578911478911146,26.295617293694974,6.366401718471047,262.22099999999995,24.278763785017404
Ranitidine,,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,300,tensor([40]),PAIR_434,-0.21571099758148193,0.013241350650787354,0.39185203101837757,1.030958896483287,0.6269755589998458,314.411,1.9941273015252194
Alprenolol,,C=CCc1ccccc1OCC(O)CNC(C)C,300,tensor([40]),PAIR_435,-0.3495144844055176,-0.43883660435676575,0.5533701328586427,0.3640519785040532,0.16259648679181354,249.35399999999996,0.6520708983686389
Flupentixol,,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,300,tensor([40]),PAIR_436,-1.2802447080612183,-1.253735899925232,0.948497313820055,0.05575246838157798,0.002871401882813718,434.52700000000016,0.006608109237892506
Bitolterol,,Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,300,tensor([40]),PAIR_437,-1.37702476978302,-0.7851239442825317,0.9589854810894859,0.16401216283864606,0.006726879954299968,461.5580000000003,0.014574289589390638
Amlexanox,,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,300,tensor([40]),PAIR_438,-1.4050629138946533,0.6754463911056519,0.9616123054942568,4.736378391653902,0.1818186467624133,298.298,0.609520166955237
Ethinamate,,C#CC1(OC(N)=O)CCCCC1,300,tensor([40]),PAIR_439,-0.22446152567863464,0.24217140674591064,0.4040028499400958,1.7465113275873505,1.0409157737894006,167.20799999999997,6.22527494969978
